"X","ID","C1_B1","C1_B2","C1_B5","C1_B10","C1_B11","C1_B12","C1_B13","C1_B14","C1_B15","C1_B16","C1_B17","C1_B18","C1_B19","C1_B20","C1_B21","C1_B22","C1_B23","C1_B24","C1_B25","C2_B1","C2_B2","C2_B5","C2_B10","C2_B11","C2_B12","C2_B13","C2_B14","C2_B15","C2_B16","C2_B17","C2_B18","C2_B19","C2_B20","C2_B21","C2_B22","C2_B23","C2_B24","C2_B25","C3_B1","C3_B2","C3_B5","C3_B10","C3_B11","C3_B12","C3_B13","C3_B14","C3_B15","C3_B16","C3_B17","C3_B18","C3_B19","C3_B20","C3_B21","C3_B22","C3_B23","C3_B24","C3_B25","C1_AG1","C1_AG2","C1_AG3","C1_AG4","C2_AG1","C2_AG2","C2_AG3","C2_AG4","C3_AG1","C3_AG2","C3_AG3","C3_AG4","FSM","C1_SConcern1","C1_SConcern2","C1_SConcern3","C1_SConcern4","C1_SConcern5","C1_SConcern6","C1_SConcern7","C1_SConcern8","C1_SConcern9","C1_SConcern10","C1_SConcern11","C1_SConcern12","C1_SConcern13","C1_SConcern14","C1_SConcern15","C1_SConcern16","C1_SConcern17","C1_SConcern18","C1_SConcern19","C1_SConcern20","C2_SConcern1","C2_SConcern2","C2_SConcern3","C2_SConcern4","C2_SConcern5","C2_SConcern6","C2_SConcern7","C2_SConcern8","C2_SConcern9","C2_SConcern10","C2_SConcern11","C2_SConcern12","C2_SConcern13","C2_SConcern14","C2_SConcern15","C2_SConcern16","C2_SConcern17","C2_SConcern18","C2_SConcern19","C2_SConcern20","C3_SConcern1","C3_SConcern2","C3_SConcern3","C3_SConcern4","C3_SConcern5","C3_SConcern6","C3_SConcern7","C3_SConcern8","C3_SConcern9","C3_SConcern10","C3_SConcern11","C3_SConcern12","C3_SConcern13","C3_SConcern14","C3_SConcern15","C3_SConcern16","C3_SConcern17","C3_SConcern18","C3_SConcern19","C3_SConcern20","C2_SL1","C2_SL2","C2_SL3","C2_SL4","C2_SL5","C3_SL1","C3_SL2","C3_SL3","C3_SL4","C3_SL5","C1_LT1","C1_LT2","C1_LT3","C1_LT4","C1_LT5","C1_LT6","C1_LT7","C1_LT8","C1_LT9","C1_LT10","C2_LT1","C2_LT2","C2_LT3","C2_LT4","C2_LT5","C2_LT6","C2_LT7","C2_LT8","C2_LT9","C2_LT10","C3_LT1","C3_LT2","C3_LT3","C3_LT4","C3_LT5","C3_LT6","C3_LT7","C3_LT8","C3_LT9","C3_LT10","C1_L1","C1_L2","C1_L3","C1_L4","C1_L5","C1_L6","C1_L7","C1_L8","C1_L9","C1_L10","C1_L11","C1_L12","C1_L13","C1_L14","C1_L15","C2_L1","C2_L2","C2_L6","C2_L7","C2_L11","C2_L14","C2_L15","C3_L1","C3_L2","C3_L6","C3_L7","C3_L11","C3_L14","C3_L15","KS2MathstestNUM","KS2EnglishtestNUM","Y7EnglishNC","Y7MathsNC"
1870,9081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Certainly true","Not true","Not true","Not true","Not true","Not true","Not true","Certainly true","Sort of true","Certainly true","Certainly true","Not true","Not true","Certainly true","Sort of true","Not true","Sort of true","Not true","Certainly true","Certainly true","Sort of true","Not true","Not true","Not true","Not true","Not true","Certainly true","Sort of true","Sort of true","Certainly true","Not true","Not true","Sort of true","Sort of true","Not true","Not true","Not true","Certainly true",NA,NA,NA,NA,"Always","Always","Always","Sometimes","Often","Always","Always","Always","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","9","2","Not at all worried","2","2","6","2","Not at all worried","3","Not at all worried","2","8","4","6","2","7","Not at all worried","I get extremely worried about it","5","Not at all worried","2","3","Not at all worried","Not at all worried","Not at all worried","2","Not at all worried","Not at all worried","I get extremely worried about it","3","Not at all worried","8","3","2","Not at all worried","3","Not at all worried","3","2","yes","no","no","yes","NO!!","YES!!","NO!!","NO!!","yes","NO!!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"YES!!","YES!!","YES!!","NO!!","YES!!","NO!!","Yes","NO!!","YES!!","YES!!","YES!!","NO!!","YES!!","NO!!","YES!!","NO!!","YES!!","no","YES!!","YES!!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Always true","Not true at all","Not true at all","Always true","Not true at all","Not true at all","Always true","Always true","Not true at all","Not true at all","Always true","Not true at all","Not true at all","True most of the time","4","4","5c","5b"
1871,9082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Certainly true","Certainly true","Not true","Sort of true","Certainly true","Not true","Not true","Certainly true","Certainly true","Sort of true","Certainly true","Sort of true","Not true","Sort of true","Sort of true","Not true","Sort of true","Not true","Certainly true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Always","Always","Always","Always",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","I get extremely worried about it","6","Not at all worried","9","Not at all worried","I get extremely worried about it","2","Not at all worried","5","9","5","2","7","4","2","7","I get extremely worried about it","I get extremely worried about it","I get extremely worried about it",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","no","YES!!","no","NO!!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","Yes","NO!!","YES!!","YES!!","Yes","No","Yes","YES!!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sometimes true","Hardly ever true","Not true at all","Always true","Sometimes true","Hardly ever true","True most of the time",NA,NA,NA,NA,NA,NA,NA,"5","4","5b","5a"
1872,9083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Certainly true","Not true","Not true","Not true","Certainly true","Not true","Not true","Certainly true","Not true","Not true","Sort of true","Sort of true","Not true","Sort of true","Sort of true","Not true","Sort of true","Not true","Sort of true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Often","Often","Often","Sometimes",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","7","2","Not at all worried","3","4","4","2","5","5","3","3","4","4","5","4","6","7","2","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","NO!!","NO!!","YES!!","NO!!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","NO!!","Yes","No","Yes","NO!!","YES!!","No","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sometimes true","Not true at all","Not true at all","Hardly ever true","Hardly ever true","Not true at all","Hardly ever true",NA,NA,NA,NA,NA,NA,NA,"5","5","5a","5a"
1873,9084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sort of true","Sort of true","Not true","Not true","Certainly true","Not true","Not true","Certainly true","Not true","Not true","Certainly true","Not true","Not true","Sort of true","Sort of true","Not true","Sort of true","Sort of true","Certainly true","Certainly true","Not true",NA,"Not true","Certainly true","Not true",NA,"Certainly true","Not true","Not true","Certainly true","Not true","Not true","Sort of true","Sort of true","Not true","Not true","Not true","Certainly true",NA,NA,NA,NA,"Never","Sometimes","Sometimes","Often","Sometimes",NA,"Sometimes","Seldom","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","5","5","4","6","5","5","4","3","4","4","5","4","5","5","4","5","6","6","5","2","3","3","Not at all worried","2","2","2","Not at all worried","2","2","Not at all worried","3","Not at all worried","2","2","Not at all worried","2","5","3","Not at all worried","YES!!","NO!!","no","yes","NO!!","yes","no","no","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","Yes","No","Yes","No","YES!!","Yes","no","yes","no","no","yes","yes","yes","no","yes","yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Always true","Hardly ever true","Not true at all","Hardly ever true","Hardly ever true","Not true at all","True most of the time","True most of the time","Not true at all","Not true at all","Always true","Not true at all","Not true at all","True most of the time","5","5","5a","5a"
1874,9085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Certainly true","Not true","Not true","Not true","Certainly true","Not true","Not true","Not true","Not true","Sort of true","Certainly true","Not true","Not true","Certainly true","Certainly true","Not true","Sort of true","Not true","Certainly true","Certainly true","Not true","Not true","Not true","Certainly true","Not true","Sort of true","Certainly true","Not true","Certainly true","Certainly true","Not true","Sort of true","Certainly true","Certainly true","Not true","Sort of true","Sort of true","Certainly true",NA,NA,NA,NA,"Always","Always","Always","Always",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","Not at all worried","3","Not at all worried","Not at all worried","Not at all worried","2","Not at all worried","Not at all worried","Not at all worried","2","Not at all worried","Not at all worried","3","Not at all worried","Not at all worried","Not at all worried","Not at all worried","5","Not at all worried",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"YES!!","NO!!","NO!!","YES!!","NO!!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"YES!!","No","YES!!","NO!!","YES!!","NO!!","YES!!","NO!!","YES!!","YES!!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Always true","Not true at all","Not true at all","Always true","Not true at all","Not true at all","True most of the time",NA,NA,NA,NA,NA,NA,NA,"5","5","5a","6b"
1875,9086,"Certainly true","Sort of true","Sort of true","Sort of true","Certainly true","Not true","Not true","Sort of true","Sort of true","Sort of true","Sort of true","Not true","Not true","Sort of true","Certainly true","Not true","Not true","Not true","Sort of true","Certainly true","Sort of true","Not true","Sort of true","Certainly true","Not true","Not true","Sort of true","Sort of true","Not true","Sort of true","Not true","Not true","Sort of true","Sort of true","Not true","Not true","Not true","Certainly true","Certainly true","Sort of true","Not true","Sort of true","Certainly true","Not true","Not true","Sort of true","Sort of true","Not true","Certainly true","Not true","Not true","Sort of true","Certainly true","Not true","Not true","Not true","Certainly true","Sometimes","Often","Often","Sometimes","Often","Often","Often","Sometimes","Sometimes","Sometimes","Often","Sometimes","Yes","6","5","3","5","7","4","6","5","Not at all worried","3","5","4","2","Not at all worried","4","Not at all worried","3","2","7","2","Not at all worried","3","6","2","2","5","8","3","Not at all worried","4","6","5","5","3","5","4","4","4","Not at all worried","2","7","2","Not at all worried","Not at all worried","3","2","2","Not at all worried","4","3","3","4","5","2","Not at all worried","2","6","2","Not at all worried","7","yes","no","no","yes","no","yes","no","no","yes","no","Yes","No","No","No","Yes","Yes","YES!!","NO!!","Yes","YES!!","Yes","No","Yes","NO!!","Yes","No","Yes","No","Yes","YES!!","yes","no","yes","NO!!","yes","no","yes","no","yes","YES!!","Sometimes true","Hardly ever true","True most of the time","Hardly ever true","True most of the time","Not true at all","Sometimes true","Hardly ever true","Hardly ever true","True most of the time","Sometimes true","Not true at all","Hardly ever true","Not true at all","Sometimes true","Sometimes true","Hardly ever true","Hardly ever true","True most of the time","Not true at all","Hardly ever true","True most of the time","Sometimes true","Hardly ever true","Not true at all","True most of the time","Sometimes true","Not true at all","True most of the time","5","5","6c","6b"
1876,9087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Certainly true","Not true","Certainly true","Not true","Certainly true",NA,"Sort of true","Certainly true","Not true","Sort of true","Certainly true","Not true","Sort of true",NA,"Certainly true","Not true","Not true","Not true","Certainly true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sometimes","Always","Always","Sometimes","Often","Always","Always","Often","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Not at all worried","Not at all worried","Not at all worried","7","Not at all worried","2","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","2","2","Not at all worried","Not at all worried","Not at all worried","2","Not at all worried","2","5","7","Not at all worried","Not at all worried","9","Not at all worried","6","Not at all worried","3","Not at all worried","8","2","2","3","2","Not at all worried","Not at all worried","6","3","3","YES!!","no","no","YES!!","NO!!","YES!!","NO!!","no","yes","NO!!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","NO!!","Yes","No","YES!!","No","Yes","No","YES!!","Yes","no","yes","no","NO!!","yes","yes","no","no","no","yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hardly ever true","Hardly ever true","Sometimes true","True most of the time","Sometimes true","Hardly ever true","True most of the time",NA,NA,NA,NA,NA,NA,NA,"4","4","5b","5c"
1877,9088,"Certainly true","Sort of true","Not true","Sort of true","Certainly true","Not true","Sort of true","Certainly true","Not true","Sort of true","Certainly true","Not true","Not true","Certainly true","Sort of true","Not true","Not true","Sort of true","Certainly true","Certainly true","Not true","Sort of true","Not true","Certainly true","Not true","Sort of true","Certainly true","Not true","Not true","Certainly true","Not true","Not true","Certainly true","Sort of true","Not true","Sort of true","Sort of true","Certainly true","Sort of true","Not true","Sort of true","Not true","Certainly true","Not true","Sort of true","Certainly true","Sort of true","Not true","Certainly true","Not true","Not true","Sort of true","Sort of true","Not true","Not true","Sort of true","Certainly true","Sometimes","Often","Always","Sometimes","Often","Sometimes","Always","Sometimes","Often","Often","Often","Sometimes","No","3","4","3","2","6","Not at all worried","2","2","Not at all worried","2","4","3","2","Not at all worried","3","3","3","3","3","5","7","8","5","3","9","3","5","3","3","6","8","6","5","6","8","6","9","8","I get extremely worried about it","7","3","5","3","Not at all worried","5","3","4","2","3","3","5","3","7","2","3","3","3","3","4","2","YES!!","NO!!","no","YES!!","NO!!","yes","NO!!","NO!!","YES!!","NO!!","YES!!","NO!!","Yes","NO!!","YES!!","NO!!","Yes","NO!!","YES!!","Yes","Yes","No","No","NO!!","YES!!","Yes","Yes","NO!!","Yes","Yes","yes","no","yes","no","yes","no","yes","NO!!","YES!!","yes","True most of the time","Not true at all","True most of the time","Hardly ever true","True most of the time","Not true at all","Always true","Not true at all","Not true at all","Always true","Hardly ever true","Not true at all","Hardly ever true","Hardly ever true","Always true","True most of the time","Not true at all","Hardly ever true","Always true","Hardly ever true","Not true at all","True most of the time","True most of the time","Not true at all","Hardly ever true","Always true","Hardly ever true","Hardly ever true","True most of the time","5","5","6a","6b"
1878,9089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Certainly true","Sort of true","Not true","Not true","Certainly true","Not true","Not true","Sort of true","Not true","Certainly true","Certainly true","Not true","Not true","Certainly true","Certainly true","Not true","Not true","Not true","Not true","Certainly true","Sort of true","Sort of true","Sort of true","Certainly true","Sort of true","Sort of true","Certainly true","Sort of true","Sort of true","Certainly true","Sort of true","Sort of true","Certainly true","Certainly true","Sort of true","Sort of true","Sort of true","Certainly true",NA,NA,NA,NA,"Often","Often","Always","Sometimes","Always","Always","Always","Always","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","5","4","Not at all worried","3","2","3","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","2","4","6","Not at all worried","4","2","Not at all worried","6","Not at all worried","5","Not at all worried","Not at all worried","4","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","4","NO!!","NO!!","NO!!","YES!!","NO!!","YES!!","NO!!","NO!!","YES!!","NO!!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","NO!!","Yes","NO!!","YES!!","No","Yes","No","YES!!","Yes","YES!!","NO!!","YES!!","NO!!","YES!!","NO!!","YES!!","NO!!","YES!!","YES!!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Always true","Not true at all","Not true at all","Always true","Not true at all","Not true at all","Sometimes true","Always true","Not true at all","Not true at all","Always true","Not true at all","Not true at all","Always true","4","4","5b","5b"
1879,9090,"Certainly true","Not true","Not true","Not true","Certainly true","Not true","Not true","Certainly true","Not true","Sort of true","Certainly true","Not true","Not true","Certainly true","Certainly true","Not true","Not true","Not true","Certainly true","Certainly true","Sort of true","Not true","Sort of true","Certainly true","Not true","Not true","Sort of true","Certainly true","Certainly true","Certainly true","Not true","Not true","Sort of true","Certainly true","Not true","Not true","Not true","Sort of true","Certainly true","Not true","Not true","Sort of true","Certainly true","Not true","Not true","Certainly true","Sort of true","Not true","Certainly true","Not true","Not true","Sort of true","Sort of true","Not true","Not true","Not true","Certainly true","Sometimes","Sometimes","Always","Often","Seldom","Always","Always","Often","Often","Always","Often","Sometimes","No","2","5","4","Not at all worried","5","Not at all worried","6","3","Not at all worried","3","7","5","2","4","4","3","6","7","8","7","7","8","2","5","5","Not at all worried","4","4","2","3","4","4","3","5","6","2","6","2","2","8","Not at all worried","2","Not at all worried","Not at all worried","3","Not at all worried","Not at all worried","Not at all worried","2","Not at all worried","2","Not at all worried","Not at all worried","2","Not at all worried","Not at all worried","Not at all worried",NA,"3","2","yes","NO!!","no","YES!!","NO!!","YES!!","NO!!","no","YES!!","NO!!","YES!!","NO!!","Yes","NO!!","NO!!","No","YES!!","NO!!","YES!!","YES!!","Yes","Yes","Yes","No","Yes","Yes","Yes","No","Yes","No","yes","no","yes","no","yes","yes","YES!!","yes","yes","yes","Always true","Not true at all","Always true","Not true at all","Always true","Not true at all","Always true","Not true at all","Not true at all","Always true","Not true at all","Not true at all","Not true at all","Not true at all","Always true","True most of the time","Not true at all","Not true at all","Always true","Hardly ever true","Not true at all","True most of the time","Sometimes true","Not true at all","Not true at all","True most of the time","Not true at all","Not true at all","Always true","4","4","5c","5b"
1880,9091,"Certainly true","Certainly true","Sort of true","Certainly true","Certainly true","Not true","Sort of true","Certainly true","Certainly true","Sort of true","Certainly true","Sort of true","Not true","Certainly true","Sort of true","Not true","Certainly true","Not true","Not true","Sort of true","Certainly true","Sort of true","Certainly true","Certainly true","Sort of true","Not true","Sort of true","Certainly true","Sort of true","Sort of true","Sort of true","Sort of true","Sort of true","Not true","Not true","Certainly true","Sort of true","Not true","Sort of true","Certainly true","Sort of true","Certainly true","Sort of true","Not true","Sort of true","Sort of true","Certainly true","Not true","Sort of true","Sort of true","Not true","Sort of true","Not true","Not true","Certainly true","Not true","Not true","Sometimes","Sometimes","Often","Often","Often","Often","Sometimes","Often","Seldom","Seldom","Seldom","Seldom","No","3","Not at all worried","2","6","5","Not at all worried","9","4","Not at all worried","Not at all worried","5","Not at all worried","8","3","3","Not at all worried","5","9","2","7","7","Not at all worried","7","2","3","2","9","2","3","I get extremely worried about it","7","2","6","8","4","2","I get extremely worried about it","9","2","I get extremely worried about it","8","6","9","8","7","7","I get extremely worried about it","8","7","8","I get extremely worried about it","4","7","4","5","4","I get extremely worried about it","I get extremely worried about it","8","I get extremely worried about it","yes","NO!!","NO!!","YES!!","NO!!","YES!!","NO!!","yes","yes","no","Yes","Yes","No","NO!!","Yes","Yes","Yes","No","YES!!","YES!!","Yes","NO!!","YES!!","NO!!","Yes","No","Yes","NO!!","Yes","YES!!","yes","no","yes","no","yes","no","yes","yes","yes","yes","True most of the time","Not true at all","True most of the time","Hardly ever true","True most of the time","Not true at all","True most of the time","Hardly ever true","True most of the time","True most of the time","Hardly ever true","Not true at all","Not true at all","Hardly ever true","True most of the time","Always true","Not true at all","Not true at all","Always true","Not true at all","Not true at all","Sometimes true","Sometimes true","Not true at all","Not true at all","Hardly ever true","Not true at all","Not true at all","Sometimes true","5","5","5b","6b"
